English	Foreign	Transliteration	Context
I'm going to use my rewards card.	ポイントカードを使います。		buy stationery
Is this eraser also half price?	このけしゴムもはんがくですか。		buy stationery
These scissors are lightweight and convenient.	このはさみはかるくてべんりです。		buy stationery
It's big and thick.	大きくてあついです。		buy stationery
Excuse me, I'm going to use a coupon.	すみません、クーポンを使います。		buy stationery
How about these scissors?	このはさみはどうですか。		buy stationery
I'm going to use a credit card.	クレジットカードを使います。		buy stationery
I don't really like that stapler over there…	あのホチキスはちょっと…		buy stationery
This pen is cute and funny.	このペンはかわいくておもしろいです。		buy stationery
Which store is good?	どの店がいいですか。		buy stationery
It's cheap and lovely, isn't it?	安くてすてきですね。		buy stationery
This calendar is cute, but expensive.	このカレンダーはかわいいけど、高いです。		buy stationery
This notebook is big and convenient.	このノートは大きくてべんりです。		buy stationery
Do you have a red colored pencil?	あかい色えんぴつはありますか。		buy stationery
I want new stationery.	新しいぶんぼうぐがほしいです。		buy stationery
chopsticks	おはし		communicate at a store
fermented soybeans	なっとう		communicate at a store
money	お金		communicate at a store
Where are the cup ramens?	カップラーメンはどこですか。		communicate at a store
Excuse me, can I also scan?	すみません、スキャンもできますか。		communicate at a store
Should we buy that chewing gum, too?	そのガムも買いましょうか。		communicate at a store
Excuse me, can you also scan at this convenience store?	すみません、このコンビニでスキャンもできますか。		communicate at a store
Okay then, I don't need this chewing gum.	じゃあ、このガムはいりません。		communicate at a store
Where are you going to make a copy?	どこでコピーしますか。		communicate at a store
This chewing gum, too, please.	このガムもください。		communicate at a store
Do you have pork buns?	肉まんはありますか。		communicate at a store
The copy machine is this way.	コピーきはこちらです。		communicate at a store
How much are you going to withdraw?	いくらひきだしますか。		communicate at a store
Okay then, I'm also going to withdraw money here.	じゃあ、私もここでお金をひきだします。		communicate at a store
I withdraw money here.	ここでお金をひきだします。		communicate at a store
How much is this pork bun?	この肉まんはいくらですか。		communicate at a store
Yes, please wait a moment.	はい、しょうしょうおまちください。		communicate at a store
Can I do it at this store?	この店でできますか。		communicate at a store
convenience store in front of the station	駅の前のコンビニ		communicate at a store
I don't need a shopping bag.	レジぶくろはだいじょうぶです。		communicate at a store
Here you go, your boxed lunch.	どうぞ、おべんとうです。		communicate at a store
