English	Foreign	Transliteration	Context
I have an orange.	У меня есть апельсин.	-	Talk about dessert
The thing is that she is right.	Дело в том, что она права.	-	Express opinions
We had a long conversation.	У нас был долгий разговор.	-	Express opinions
I got the impression she was sleeping.	Мне показалось, что она спит.	-	Express opinions
No wonder that you fell.	Неудивительно, что ты упал.	-	Express opinions
She got the impression that I was busy.	Ей показалось, что я занят.	-	Express opinions
In your opinion, which computer is better?	По-твоему, какой компьютер лучше?	-	Express opinions
You think French is difficult?	По-вашему, французский язык сложный?	-	Express opinions
First of all, it is snowing; second, it is cold.	Во-первых, идёт снег, во-вторых, холодно.	-	Express opinions
I need to solve this problem by Monday.	Мне надо решить эту задачу к понедельнику.	-	Express opinions
You think I should become a teacher?	По-вашему, я должен стать учителем?	-	Express opinions
It is little wonder that you decided to ask me.	Неудивительно, что вы решили спросить меня.	-	Express opinions
Yes, you are right.	Да, ты прав.	-	Express opinions
What does he have in mind?	Что он имеет в виду?	-	Express opinions
I have the right to be here.	Я имею право здесь находиться.	-	Express opinions
Enough!	Хватит!	-	Express opinions
Can I have soup and potatoes?	Можно суп и картошку?	-	Express opinions
Mark had lunch in a cafe yesterday.	Марк вчера пообедал в кафе.	-	Wish for things
Have you eaten already?	Ты уже поел?	-	Wish for things
Tomorrow I will eat lunch at home.	Завтра я пообедаю дома.	-	Wish for things
She would play more if she wanted to.	Она бы играла больше, если бы хотела.	-	Wish for things
I would have bought bread if you had asked me.	Я бы купил хлеб, если бы ты меня попросил.	-	Wish for things
Mom asked us to feed the puppy.	Мама попросила, чтобы мы кормили щенка.	-	Wish for things
I want to get into this university.	Я хочу поступить в этот университет.	-	Wish for things
To get into a university one needs to know a lot.	Чтобы поступить в университет, нужно много знать.	-	Wish for things
Give me something to eat.	Дай мне что-нибудь поесть.	-	Wish for things
I want to have breakfast at the cafe.	Я хочу позавтракать в кафе.	-	Wish for things
The boss told me to write faster.	Начальник сказал мне, чтобы я писала быстрее.	-	Wish for things
She asked me to remember the schedule.	Она попросила меня, чтобы я помнил расписание.	-	Wish for things
